L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Ref_Ang,R_Ref_Ang,L_Ref_Vel,R_Ref_Vel,Peak,Time
0.6839093614099454,-0.29938200961319694,0.10986495765621385,0.03662165255207128,-0.004420393298322156,-0.004064821397056326,0.019941662573737577,0.03196944173909078,0.11100837402239735,0.1024197709698854,0,0.2511863708496094
0.6839093614099454,-0.29938200961319694,0.06103608758678547,-0.012207217517357094,-0.003351439646785624,-0.0028372326382132967,0.019145111368741682,0.030654785675142605,0.08426461895385914,0.07169718559721099,0,0.2612893581390381
0.6839093614099454,-0.28839551384757556,-0.012207217517357094,-0.03662165255207128,-0.0020635973740033725,-0.001559222250018324,0.018324768312777687,0.02941493546258403,0.052048053557903755,0.0397159296370227,0,0.2713656425476074
0.6894026092927561,-0.28839551384757556,-0.03662165255207128,-0.03662165255207128,-0.0006671942820492217,-0.0003876579694708779,0.017469947091307978,0.02834393256464749,0.017116605728513243,0.010400047550888135,0,0.28101158142089844
0.6894026092927561,-0.28290226596476487,-0.03662165255207128,-0.03662165255207128,0.0006004619936059291,0.0006150876691135068,0.016672435541523183,0.02725376509713537,-0.01459473895161015,-0.014695847600409285,0.0006150876691135068,0.2907414436340332
0.6948958571755668,-0.28290226596476487,-0.012207217517357094,-0.06103608758678547,0.0016086297139613873,0.0015393070625380068,0.01595476911596548,0.026039932743435208,-0.03981687362113555,-0.037831678244864296,0.0016086297139613873,0.3009066581726074
0.6948958571755668,-0.28290226596476487,-0.012207217517357094,-0.06103608758678547,0.002389555265595821,0.0023914958456595103,0.01524117439874889,0.024849016640281565,-0.05935785227992681,-0.05916617072548071,0.0023914958456595103,0.3107895851135254
0.6948958571755668,-0.28290226596476487,0.012207217517357094,-0.06103608758678547,0.0029720582652097735,0.0031063045630707687,0.014495056916705438,0.0238026905033662,-0.0739390802073267,-0.07706254681418505,0.0031063045630707687,0.3208463191986084
0.6948958571755668,-0.2499427786679007,0.012207217517357094,-0.06103608758678547,0.0033819371045161395,0.0036997646490126435,0.013777573258358683,0.02280474404986673,-0.08420398828144453,-0.09192399762406941,0.0036997646490126435,0.33080053329467773
0.6948958571755668,-0.2499427786679007,0.03662165255207128,-0.03662165255207128,0.0036421643074038912,0.004114912884435247,0.013129484425231406,0.021739803782241603,-0.09072587057446649,-0.10232932701632515,0.004114912884435247,0.3409454822540283
0.7003891050583775,-0.23895628290227933,0.06103608758678547,-0.012207217517357094,0.0037018126918518593,0.004304238029463212,0.012504274343510159,0.020670027999504268,-0.09223271043770871,-0.10708920003659271,0.004304238029463212,0.35081005096435547
0.7003891050583775,-0.23895628290227933,0.06103608758678547,0.012207217517357094,0.0036610677895685243,0.0042997439293933305,0.011861041570029096,0.01969955067598242,-0.09123016869996238,-0.1070011094679337,0.004304238029463212,0.36122703552246094
0.7003891050583775,-0.23895628290227933,0.06103608758678547,0.012207217517357094,0.0036061163178900063,0.004201000348259215,0.0112310429338675,0.018795890113842226,-0.08987213187390346,-0.10455511145363429,0.004304238029463212,0.37081408500671387
0.7003891050583775,-0.23346303501946863,0.06103608758678547,0.03662165255207128,0.0035393699578578283,0.004022217564708974,0.010652522039426396,0.01787045754529215,-0.08821793589546006,-0.10010867767909204,0.004304238029463212,0.3809225559234619
0.7003891050583775,-0.23346303501946863,0.08545052262149966,0.06103608758678547,0.0033916093052402097,0.003704773037091808,0.010103917027713072,0.01693810309371913,-0.0845376347053124,-0.09219587334995223,0.004304238029463212,0.39099860191345215
0.7003891050583775,-0.22796978713665794,0.08545052262149966,0.06103608758678547,0.003175437816889952,0.003342002958395045,0.009554668474194042,0.016074313936043073,-0.07914707871039395,-0.08314821611147505,0.004304238029463212,0.40080738067626953
0.7003891050583775,-0.22796978713665794,0.08545052262149966,0.10986495765621385,0.002973323866468482,0.002871230707424024,0.009016030379404842,0.015279133007612035,-0.07410769590222693,-0.0713987893604103,0.004304238029463212,0.41060471534729004
0.6948958571755668,-0.22796978713665794,0.06103608758678547,0.13427939269092803,0.0028556422601648127,0.0022394536535180914,0.008513441131077612,0.014487679188441335,-0.07117822047584337,-0.05562414935824124,0.004304238029463212,0.4205896854400635
0.6948958571755668,-0.22796978713665794,0.03662165255207128,0.15869382772564222,0.0028820091809590004,0.0015449086490450983,0.008041868294188447,0.01368508921109633,-0.0718491828166203,-0.038280588995850046,0.004304238029463212,0.430783748626709
0.6948958571755668,-0.22247653925384725,-0.012207217517357094,0.15869382772564222,0.003102531779548042,0.0008719066032789501,0.007578078788487168,0.012920319546133215,-0.07737384251898888,-0.02147465709332042,0.004304238029463212,0.44057774543762207
0.6948958571755668,-0.22247653925384725,-0.012207217517357094,0.10986495765621385,0.0034163799613942947,0.00043490290482401566,0.007123731314465709,0.012218602567020781,-0.08523140575199573,-0.010567107556424872,0.004304238029463212,0.4506068229675293
0.6948958571755668,-0.22796978713665794,-0.012207217517357094,0.08545052262149966,0.003665651805834066,0.0002731416339171202,0.006700694727229924,0.011557166796941895,-0.0914737777776709,-0.006539611678004458,0.004304238029463212,0.46120619773864746
0.6948958571755668,-0.22796978713665794,-0.03662165255207128,0.08545052262149966,0.003929696273136955,0.0002047577132623097,0.006314844954673967,0.01091717960028197,-0.09808453570455702,-0.004846013341550694,0.004304238029463212,0.470853328704834
0.7058823529411882,-0.22796978713665794,-0.03662165255207128,0.06103608758678547,0.004204896025402529,0.00021651812842118288,0.005953110959746953,0.010313660959537271,-0.10497357286106954,-0.00515511168654114,0.004304238029463212,0.48117494583129883
0.7058823529411882,-0.22796978713665794,-0.03662165255207128,0.03662165255207128,0.004416815625339131,0.00036797284392220116,0.0056098315106914666,0.009762164570610046,-0.110280144845711,-0.008955266983789777,0.004416815625339131,0.491117000579834
0.7113756008239989,-0.22796978713665794,-0.03662165255207128,-0.012207217517357094,0.0045735313083478096,0.0007091903721566007,0.00529342110213626,0.009250895062144698,-0.11420594718114185,-0.0174984869273614,0.0045735313083478096,0.5017740726470947
